0.002	0.060452
0.005	0.078096
0.01	0.093985
0.02	0.099078
0.05	0.100301
0.1	0.179574
0.2	0.243309
0.3	0.365764
0.4	0.612960
0.5	0.830737
0.6	0.269542



