0.002	0.832296
0.005	1.120900
0.01	0.965208
0.02	1.237233
0.05	1.315106
0.1	1.144608
0.2	0.903898
0.3	0.707646
0.4	0.743758
0.5	0.527059
0.6	0.394897

