44.401792	4.827896
46.602432	6.925258
48.801152	5.082957
50.804352	10.650958
52.808832	10.644157
55.001792	13.899022
57.033152	11.503623
59.037312	10.138911
61.038592	10.661177
63.068032	9.511984
65.200832	13.338335
67.201792	12.186151
69.203072	12.691877
71.212352	13.146998
73.414272	8.766894
75.446272	8.000000
77.605952	7.527041
79.606592	7.109725
81.803072	8.326049
83.814272	11.113763
85.825152	12.631286
88.022912	11.557222
90.032192	13.146998
92.201152	12.179109
94.208512	12.653435
96.220992	11.611544
98.412672	12.052854
100.418112	10.132440
102.450112	11.500000
104.600832	13.227198
106.603072	14.715519
108.609152	13.167969
110.613952	13.176377
112.619712	13.170070
114.801472	14.436052
116.802752	14.722578
118.829632	13.534102
120.837952	13.659178
123.006912	14.052818
125.008832	15.225384
127.024512	15.121448
129.202432	14.928005
131.202752	14.729643
133.219712	14.104395
135.222912	15.722843
137.401792	13.988838
139.415232	12.615226
141.415552	11.174212
143.418752	12.172524
145.426752	14.673307
147.440192	13.119835
149.602432	15.036259
151.607872	15.198660
153.614912	15.692761
155.802112	13.471105
157.811392	15.675267
159.815552	15.715312
161.839872	14.555011
164.011072	14.506264
166.019392	16.188655
168.031872	14.135793
170.040832	14.666295
172.246912	12.895271
174.402112	14.613957
176.407232	13.174274
178.421312	15.637909
180.421952	15.235125
182.427392	14.692038
184.428352	14.217176
186.445312	15.615580
188.602112	14.603116
190.613312	15.155131
192.617792	15.205939
194.802752	13.484915
196.812032	14.663959
198.815872	15.210795
