44.539712	115.401201
46.541952	127.365351
48.547072	141.876795
50.552192	150.997447
52.557632	146.413755
54.561472	150.079847
56.562112	150.319898
58.562752	150.319898
60.568832	153.963950
62.573952	144.917012
64.574272	144.756839
66.579712	151.479974
68.580352	153.366923
70.588032	153.841250
72.591232	155.199681
74.594432	156.214058
76.596352	155.298913
78.601792	154.013084
80.604672	154.717207
82.605632	152.326883
84.609152	152.639355
86.614272	152.010852
88.614592	154.915214
90.617472	153.702668
92.619392	153.776375
94.620992	152.785771
96.625792	153.555467
98.631552	155.508137
100.635072	153.146462
102.640192	154.544366
104.643392	152.663738
106.649792	157.484051
108.653952	154.618394
110.655552	155.323741
112.659072	153.146462
114.660672	154.816147
116.668032	152.853499
118.668992	155.373421
120.673472	151.552522
122.678592	157.584583
124.682112	153.146462
126.686272	153.097557
128.690752	153.579981
130.695872	154.544366
132.700032	152.590612
134.706432	153.433014
136.710912	153.579981
138.712192	155.856252
140.714112	155.298913
142.718592	154.593710
144.720192	157.861711
146.723392	155.199681
148.727232	155.150112
150.728832	153.293365
152.729152	152.375620
154.730112	155.881177
156.733632	155.682000
158.735232	153.800959
160.740992	154.495054
162.748032	153.384088
164.750592	155.249281
166.751232	154.890435
168.755712	155.607439
170.760832	152.010852
172.766272	154.519706
174.771392	154.544366
176.776192	153.555467
178.778752	155.756632
180.782592	155.150112
182.785152	154.741930
184.788672	155.174892
186.792192	154.667785
188.798592	152.420255
190.799552	155.373421
192.804672	155.051069
194.804992	153.391457
196.805312	153.899376
198.812672	154.878049
