44.462912	122.369263
46.504192	70.179495
48.505472	140.625999
50.506112	152.859085
52.506752	152.351248
54.507072	150.343945
56.510592	154.667785
58.513792	155.199681
60.518272	156.621169
62.518912	154.890435
64.523392	153.579981
66.532992	155.210987
68.539072	154.470410
70.543552	155.607439
72.554112	153.620882
74.556352	154.766661
76.560512	154.111448
78.563712	151.649361
80.566272	154.234580
82.566592	153.391457
84.570752	153.604503
86.574592	154.136059
88.580672	155.483331
90.584512	153.122006
92.590912	154.445774
94.594432	154.667785
96.600512	153.457489
98.604672	157.153122
100.605952	155.348577
102.611072	153.530961
104.616832	153.481972
106.621632	155.075818
108.624192	155.756632
110.629952	156.521219
112.633152	152.663738
114.638592	153.506462
116.639232	154.382598
118.640832	153.800959
120.645312	154.086845
122.648512	154.185304
124.655232	154.927444
126.655872	152.859085
128.656192	153.899376
130.660992	154.569034
132.667392	153.939394
134.674112	153.408547
136.676672	154.234580
138.683712	153.890306
140.686272	153.727229
142.688512	154.259230
144.691392	153.702668
146.695552	153.604503
148.696832	153.825552
150.700032	151.649361
152.700672	154.890435
154.702272	154.816147
156.703872	154.816147
158.704512	153.874760
160.709632	155.557772
162.716672	153.890306
164.721152	155.607439
166.727552	153.939394
168.731072	155.682000
170.735232	155.125339
172.740672	153.506462
174.743552	154.209938
176.746112	155.756632
178.746752	155.906110
180.750272	155.682000
182.750592	154.407295
184.754112	155.682000
186.755072	152.834639
188.756032	154.865664
190.764672	153.767723
192.769472	155.582602
194.769792	156.438970
196.772352	152.205177
198.776832	153.073116
