35.098752	123.325208
37.324672	88.549454
39.331712	120.986129
41.334272	133.940556
43.340992	136.700686
45.345152	151.069775
47.347072	150.223785
49.349952	150.151781
51.355072	153.530961
53.358912	150.586873
55.361152	150.707208
57.365632	152.566252
59.371072	147.426999
61.372032	152.326883
63.376832	153.555467
65.377472	155.398273
67.380992	153.146462
69.386432	152.999840
71.387392	139.632976
73.394432	149.840561
75.394752	145.264758
77.399872	149.477338
79.405952	148.392886
81.416512	138.966258
83.421632	150.490744
85.425472	150.079847
87.427072	150.755396
89.441472	153.328038
91.444992	151.118032
93.449792	153.048683
95.452032	145.125459
97.454272	153.244366
99.459072	153.555467
101.462272	157.735623
103.469312	156.421397
105.470912	154.816147
107.471232	151.359782
109.477632	153.939394
111.483072	155.532950
113.484992	154.791400
115.488832	154.136059
117.490432	154.308553
119.494272	154.136059
121.497152	154.209938
123.503552	153.939394
125.508672	154.037664
127.512512	154.136059
129.513472	153.850152
131.518272	153.555467
133.521792	154.667785
135.522752	153.342396
137.527552	151.528332
139.530432	154.717207
141.533952	153.653570
143.538432	153.579981
145.538752	154.915214
147.541632	156.746285
149.542592	154.865664
151.543872	155.348577
153.549312	154.013084
155.554752	153.506462
157.557952	155.706869
159.559552	154.308553
161.559872	155.423132
163.562752	154.209938
165.565952	155.706869
167.570752	154.569034
169.571712	152.834639
171.573632	156.821451
173.579712	155.989791
175.586432	155.433743
177.591232	153.555467
179.597632	154.445774
181.599552	155.806426
183.599872	155.423132
185.603712	156.671191
187.608512	156.089385
189.613312	155.075818
191.617792	153.073116
193.618752	155.881177
195.624192	155.026328
197.629632	152.999840
199.630272	153.874760
