0.002	44.636134
0.005	41.354573
0.008	47.857010
0.01	36.552099
0.02	31.704539
0.05	22.018638
0.1	16.592402
0.2	8.096699
0.3	10.988833
0.4	5.107910
0.5	2.301349
0.6	6.949009
