0.002	151.013980
0.005	153.602375
0.008	152.707233
0.01	149.077896
0.02	149.710246
0.05	111.979633
0.1	59.576009
0.2	24.731909
0.3	16.066340
0.4	12.869193
0.5	5.965917
0.6	4.877132
