44.602112	13.320348
46.608192	7.090445
48.821952	9.637901
50.825792	20.788087
52.839872	25.222434
54.842752	25.870746
56.846272	25.355375
58.850752	24.836367
61.028672	23.791507
63.033152	26.863825
65.033792	25.391875
67.035392	25.379696
69.037952	25.874880
71.203392	23.928624
73.207552	25.854223
75.211392	25.858352
77.212672	25.383754
79.212992	25.395937
81.213952	25.387814
83.220352	25.825359
85.224832	25.343231
87.227392	25.874880
89.228352	25.387814
91.231872	25.355375
93.405952	23.833530
95.413632	25.302837
97.414592	25.895570
99.416512	25.375639
101.423232	25.821241
103.426752	25.862482
105.433472	25.821241
107.601792	23.896842
109.607552	25.833599
111.607872	25.395937
113.608192	25.395937
115.615552	25.813008
117.620352	25.845970
119.623232	25.363477
121.624832	25.887290
123.626752	25.375639
125.818752	23.638686
127.823552	25.845970
129.829632	26.335939
132.011712	24.211761
134.017792	25.829478
136.022592	26.352753
138.026432	25.351325
140.033152	25.821241
142.036672	25.355375
144.200832	23.942777
146.207232	25.318979
148.209792	25.874880
150.214272	25.343231
152.219712	25.837721
154.223872	25.854223
156.227072	25.866613
158.228032	25.387814
160.406912	23.781025
162.407552	25.899712
164.409152	25.379696
166.412672	25.862482
168.412992	25.395937
170.415232	25.371584
172.416192	24.880058
174.421632	25.331099
176.425792	26.361169
178.428992	25.359425
180.431232	25.371584
182.436032	25.845970
184.601792	23.925089
186.602752	25.387814
188.608512	25.833599
190.609152	25.391875
192.612992	25.858352
194.615232	25.371584
196.618752	25.862482
198.621312	25.367530
